client_id	data_Source_MYINFO	data_Source_O2O	platform_code_WEB	platform_code_NON_WEB	platform_code_RM_WEB	platform_code_RM_NON_WEB	User Currency_HKD	User Currency_INR	User Currency_SGD	User Currency_USD	kristal_Views at Time of Day(0-6)	kristal_Views at Time of Day(6-12)	kristal_Views at Time of Day(12-18)	kristal_Views at Time of Day(18-24)	Monday	Tuesday	Wednesday	Thursday	Friday	Saturday	Sunday	AdvisoryRun-(1-10 Times)	AdvisoryRun-(>=11 Times)	kyc_status
14063000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
16560000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
16176000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14458000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13977000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
17313000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
15693000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
16403000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18987000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
15253000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18609000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18449000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
11681000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
19576000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
10079000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14841000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13827000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13777000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
19838000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
11473000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
10717000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
15593000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
11229000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
19567000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13013000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14091000	0	1	1	0	0	0	0	0	1	0	0.3567523785341875	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	0.41867301838027293	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13050000	0	1	1	0	0	0	0	0	0	1	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12538000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
19589000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
19227000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
17421000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
10449000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
17777000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18442000	0	1	1	0	0	0	0	0	0	1	-0.139356397864917	-0.18544664439771352	-0.02173431920789681	-0.0813635196461024	-0.029832497143765693	0.3820950693825783	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18456000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14146000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14593000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
15963000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
16193000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13131000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
11449000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13278000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
16596000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
16996000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
15873000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12897000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18973000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13556000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12303000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12028000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18452000	0	1	0	1	0	0	0	0	0	1	-0.139356397864917	-0.18544664439771352	0.020335917156459864	-0.0813635196461024	0.026304240131057362	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12277000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
19758000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14318000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
10857000	0	1	0	1	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14638000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
17251000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12373000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12057000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
17019000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18409000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
11531000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
19009000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
10478000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18677000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14176000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12721000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13726000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14538000	0	1	0	1	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13037000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
11087000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
14449000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12256000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
15223000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
17166000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
17511000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
18228000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
10109000	1	0	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
12615000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
16476000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
13251000	0	1	1	0	0	0	0	0	1	0	-0.139356397864917	-0.18544664439771352	-0.035757731329349035	-0.0813635196461024	-0.029832497143765693	-0.08899010706832344	-0.10799692700268525	-0.10065584563446912	-0.09260269824209634	-0.12407197012786705	-0.1256745436960748	0.0	0.0	-1
